wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,1,0,11,20,45,1,10,9,2.0,52,0.0,0,0.0,0.15,0,0,4.2,1,0.9,3,-1.7440611976066238,-1.2974565928367,-3.8891796074584772,-1.7684059085454888,0.20877269756019218,2.1069198876085395,-0.12477358949332429,-0.9308009753003206,-2.064837532912439,-0.06447593185903001,-1.4000777214453053,-0.7496883715278357,-0.9664548257137048,-1.3770894641568399,1.7224350987218295,-0.24585837006286868,-2.106348370608273,-1.129055525593675,-0.20849961776986048,2.0969909709158685,1.4383272294625673,-1.0683573771243138,-3.083622103839288,1.2365711285567786,-0.13629045102399487,-0.26873474938583874,0.1740021770255869,-1.8622763031776162,1.9190786448563717,-3.6800512576020514,0.9946633601819941,-4.352170642072511,0.9459322880521995,-1.9682527901954872,0.2609845094958294,1.434550168920273,-0.011500028587039553,1.9801668813752409,2.454490952462555,-1.8261799483575771,-0.9465429874220447,-0.3188193638138316,2.4779941087056767,-2.041769582343204,-2.0414695899715007,-0.9689237656852963,-0.34249021693339193,-0.5902209440913554,1.733871151421679,-1.7206893576943243
10,3,0,10,33,25,3,10,7,0.222222222,165,1.0,1,0.833333333,0.3,2,3,15.4,3,0.9,0,-1.8402759834621274,-1.3866720023169206,-4.269451813160441,-1.6858591263441762,0.6253766538666176,1.5857095563626733,0.1751170327920113,-0.16623496700184895,-2.3014469180732977,0.34628847027423876,-1.8918981515422935,-0.21554617254019356,-1.059150849489577,-1.0878329866686154,2.5896276364242743,-0.32449647795501607,-2.5363434755774144,-1.6305897215983989,-0.7715395353994215,1.6399569320607847,2.0712400639108424,-1.9619680084018343,-3.1563612605150047,1.204896747757691,-0.5000785158877066,-0.5605947774826963,-0.7929485568707448,-1.637976911642285,1.6000244192379118,-4.683932815906709,0.9308100323840721,-4.645287969226436,1.764223377177644,-4.031834661093546,0.18814009302476553,0.2583959562603296,-0.9711029073448909,1.8020289123319804,1.0543892174236826,-0.4945618508477254,-0.7500580502423455,-0.5294334895904389,1.900136483129006,-1.4527091159518684,-2.136256547639831,-1.8125852894232715,0.3291399617788286,-1.1789437770174778,1.9546715931030254,-1.9191030037930534
23,2,0,13,49,201,2,13,21,0.918181818,266,1.0,0,0.545454545,0.17676767699999998,1,1,10.13043478,1,0.8696,0,-1.0096282267483052,-1.293025495033957,-3.5404625400342926,-1.6738030337394756,0.030705235433381172,2.1021251909801486,-0.13332921230117536,-0.3741431126051105,-2.0273163204321865,0.032971428171048964,-1.8209192879475926,-0.17082160182274456,-0.8349850190327256,-1.2045811138937872,1.9762413164833696,-0.21086233914268993,-2.5567999854554104,-1.1433627518351104,-0.49327306606406535,1.5851740727214882,1.7023677556680659,-1.3235711100398608,-3.000795767995806,0.7931875901359008,0.03166363618935948,-0.21932140634603492,-0.3400172444479654,-1.6213042399873072,1.9176454821361106,-3.756203065676652,1.0295845060499127,-4.3295154726278895,1.056458724377027,-3.0432947387606006,-0.6631668829747376,0.5764977594634694,-0.295870586706476,1.662147633986985,1.644851446448481,-1.4035988146726293,-0.7452799253498957,-0.36168806983847807,2.0685500734139883,-1.584434716237168,-1.6481702107180356,-1.2285894485645512,-0.12969159879664188,-0.7524510249058158,1.982895519861607,-2.02598881949554
8,4,0,18,33,22,4,18,7,0.14285714300000002,141,1.0,0,0.872340426,0.3125,0,0,16.5,1,0.75,0,-1.9918524027705917,-0.9460915226659127,-4.5461454231543525,-1.5789753664198594,0.43410905484143064,1.9695962520675125,-0.035026338917943996,-0.34519982839449886,-2.3329253114159747,0.025081987274038216,-1.6803852207238263,-0.2679351635055216,-0.8514888227112634,-1.0768832883923931,1.9884779485902853,-0.1497153248466352,-2.6589945608259256,-1.6143370629994813,-0.781433965061093,1.7114299213881086,2.020585849713353,-1.382843027449457,-3.168442641080465,1.065199599968809,-0.18444303562968023,-0.017495562330495033,-0.06226859319083558,-1.9347501036600383,1.970143992914968,-4.292584857496879,0.6341383856665733,-4.641985106184502,1.5390858533630565,-3.31933753675633,0.3368869870726615,0.32785268703459514,-0.34331064039485604,1.183597395923925,1.82980176414558,-1.3145998774628656,-0.7569757803300003,-0.3816542783613238,2.446857493879175,-1.9614875150903834,-2.428915595403592,-1.3210661219144126,0.3251088568364949,-0.8081459413295498,1.7096030438683607,-2.130406378640803
9,3,0,3,15,6,0,3,8,0.4375,82,1.0,2,0.666666667,0.4166666670000001,1,2,7.888888888999999,3,0.8889,1,-0.9488852044304019,-1.961020184545537,-3.625267426318613,-0.972823911721418,0.5410681707180787,1.7284890197732514,-0.05154782354214846,0.11044711402226005,-1.4221799400058026,0.5862622271740281,-1.691838671186953,0.07291770565776594,-0.6709472949661464,-0.7104586227067738,2.065794352075242,-0.6091763336242688,-2.3790786343090713,-0.8732048904149817,-0.5289178916736701,1.3110947282001622,1.8512898453489628,-1.0737034616582155,-2.5683283424208514,0.6062234711825235,0.10397881768588169,0.014483852108972736,-0.6634394369370332,-1.7636676691358761,1.6646727227049,-3.6105634959984583,1.4504100091496102,-4.058274602279716,1.4596884721118526,-3.6168649257885925,-0.6301775245632204,-0.08465189837732325,-0.5832978062707632,0.9472265089831559,0.8828312342708782,-0.2424939929575204,-0.8025603656679214,-0.33811822478302644,1.5766287791089018,-1.2527181430834948,-1.562838568119937,-1.5790011533453367,-0.18010839101822151,-1.0771419381608913,2.219931504830821,-2.21827282789889
3,1,2,8,16,3,2,6,2,2.0,96,0.0,0,0.0,0.533333333,0,0,31.0,3,1.6667,0,-1.1427403580075468,-1.9316990822377584,-3.718643794948131,-0.8518194403171516,0.25583985182200253,1.9680572556197387,0.21937206469922121,-0.16763380315690316,-1.9426650872254478,0.6772196522847906,-1.3535183948872094,-0.15688053375787508,-0.8567554642793149,-0.9160097341724646,1.7211212617516263,0.1494002515595187,-2.267115217582818,-1.0296126941965755,-0.7203588120086247,1.2744440447679444,1.691777740343902,-1.9729828572426646,-3.007276369222012,0.9661370920016596,0.6867681680932876,0.07770967193477266,-0.24610844642971572,-1.228884947133566,1.8898286710724324,-3.973893772426868,1.123781432085541,-3.7225892194135515,1.3655584512104615,-3.480870418240493,-0.2458141619983662,0.2920209635318224,-0.7091945747787959,1.1082142168885343,0.8889251116388218,-0.5508084847592235,-0.8195813382020776,-0.23702572263207775,1.4671599821920491,-1.3146433163868754,-1.4336479127636044,-1.4679889626847915,-0.18855855276065012,-0.7010040016867414,2.4454747296428883,-2.100045649596427
10,4,0,6,27,5,1,5,8,0.5277777779999999,168,1.0,2,0.75862069,0.25,2,2,15.4,3,1.1,1,-1.364693862067888,-1.240789011507593,-4.207123946451654,-1.6748232612906329,0.2969091033742645,1.8570474199029499,-0.31487462886495676,-0.5572856714804035,-2.1322567548006117,-0.13738385408854137,-1.7278166173966814,-0.14642369292639384,-0.7302959183726906,-1.5116885272207163,2.260821397879247,0.17665443055797053,-2.4327249395333763,-1.4166253007344787,-0.675540606033718,1.5288411982356593,1.8499273898741064,-1.7068467273234182,-2.9718719505544264,0.7170812054530041,0.061182754810603396,-0.13404762127598172,-0.25991362405614765,-1.7505382707838861,1.122098340302682,-3.976560937103996,0.6262528468271222,-4.414820084545277,1.1401778998945715,-2.818592202547527,-0.1579230812984613,0.5244691678819023,-0.15849692068113563,1.3560249928468124,1.5158802475500004,-1.2051454927345977,-0.6837256675447997,-0.25549917758941615,1.9536652231425085,-1.1981567838561031,-1.7028683002574143,-1.1523895250962222,0.20242494952692874,-1.0667096915979488,1.8831497571251807,-2.2373394032191354
8,2,0,7,33,26,0,7,1,0.571428571,415,1.0,0,0.588235294,0.390625,1,1,50.75,8,3.625,0,-1.584873784067035,-1.5853847720101464,-4.712703874919308,-1.9819499999859118,0.6576147475309118,1.880506606118429,-0.2383637736006827,0.32715899409063715,-2.469071183768913,0.2139858253750251,-2.3658416846220125,0.13680400732965578,-1.402769537674471,-0.7734507932784184,2.2009932308573297,-0.24353154836985663,-3.662092798724167,-1.9834674606587226,-1.0839407113461201,1.3544729610166812,2.504039385556398,-1.6601934511407155,-3.213504293226468,1.0601013292782189,-0.03141068816217173,-0.1950167075860828,-0.3779372595929501,-1.8585957760619067,2.108479526357157,-4.356946406776209,0.6820263191534878,-5.108858147354911,2.2237195901057385,-4.0739855818712,-0.0762840114802352,-0.4770630134642436,-0.5563432689025407,1.5320609848531257,1.2308575834264759,-0.9053882922952432,-0.6738610660471873,-0.025455529571083702,1.916392115334338,-1.9500368174726472,-2.2080540791019585,-1.5552681036456852,0.2790263117702127,-1.2787634830412546,2.0729985854536013,-2.4726111449756374
4,1,0,17,8,6,11,6,4,2.0,53,0.0,0,0.0,0.45,0,0,12.25,5,2.0,0,-1.2737486602265844,-1.4966531526827167,-3.9516622742487915,-2.0791396899429477,0.22810596244010906,2.2589196046827262,-0.4942644421555734,-0.38766943648906227,-2.2251634312863295,-0.006862742858277014,-1.4693920217803986,-0.11641115141152766,-0.9851469964271085,-1.1092444370918493,1.9734892599120977,0.32831084925408216,-2.6704660172659818,-1.2195521843597414,0.034141421554469545,1.6769951128247442,2.1463475518330437,-1.6506980227866397,-2.824200562410118,0.8771948142103005,0.41177220799576547,0.21605153516926157,0.37791437125042426,-1.6871499343591125,1.7054127380697348,-4.163783155364576,0.1878190792417806,-4.4523588133736745,1.1094172129663176,-2.6985663626605483,-0.17308324729323676,0.7939055637678378,0.14955042056726478,1.5407554369085474,1.929090361195806,-1.5201565949295248,-1.1106523919774172,0.1449470959794912,1.7832012098548575,-1.9718924067343382,-1.819797885297667,-0.8079852695927819,0.001528793843263719,-0.6862298374498715,1.8619014856555196,-2.4755358994775634
2,1,0,3,5,1,3,2,2,2.0,17,0.0,0,0.0,0.666666667,0,0,7.5,2,1.0,0,-1.0152026767149394,-1.9362548519763512,-3.571334780283832,-0.39859269941825426,-0.13667292818866505,2.580710474418373,-0.13583657295548912,-0.4802653146661945,-1.5333337601809887,0.3873617526900593,-0.8644850819733174,-0.2576062351495214,-0.32093470970132054,-1.1225274451583465,1.6198543842002242,0.5103002259147909,-2.005905911975335,-0.8700108714445456,-0.5587084316644377,0.8088448926896417,1.1689792751469559,-1.9947201549866918,-2.658443024091269,0.18429786541327595,1.062340151285336,0.8178071135818319,0.20110050348924433,-1.6109187885571592,1.418863282151958,-3.0893426549431204,0.6143364801762162,-3.3576507649162854,0.8408284476705808,-2.187190571669089,-0.26508140658180035,0.8057347680200457,-0.05128800611791396,-0.014827401857916433,1.3047293462209097,-1.1715061766068802,-0.6949853360226415,0.16499764577707204,1.4115140237237371,-0.9616241295378796,-1.2617083245018674,-0.32311360486191637,0.06711701102044987,-0.2796807801051062,2.003381472606585,-2.633702155841558
14,1,0,6,18,61,2,5,14,0.8307692309999999,81,1.0,5,0.0,0.297619048,0,0,4.428571429,1,0.9286,0,-0.9070509400841467,-0.9682369022805402,-3.46621099686198,-1.146286036708438,0.25360633804907134,1.538968337022518,-0.024999843338754713,-1.0160438596425285,-0.9159470827734533,0.09859285069384255,-1.373508732180496,-0.2844972405158137,0.24060093640735944,-1.712249597031334,2.4587457044562373,-0.3017661644522763,-1.3442003991315241,-0.5274330208582327,-0.1854266854949102,1.521742916905944,1.2368103114104325,-1.1858338596483262,-2.2638089105536228,0.029849052233511794,-0.5287227442601747,-0.2602291173870502,-0.7743783651665651,-1.5471224842637945,0.38897424200830166,-3.363819727573815,0.5701128009353346,-3.9056228266745743,0.5769527654392381,-2.485892861710245,-0.13343027468483568,1.1641998784768777,-0.18729162290238635,0.9802755424515015,1.5808167182097792,-0.835223887940633,-0.310700813045115,-0.716774198183754,1.9229737794197241,-0.5561892398694885,-1.493329024734848,-1.006358446936847,0.19782890744130396,-0.8540225550950264,1.5854906964674194,-1.910171613454065
16,1,0,8,36,62,2,6,11,0.72,184,1.0,3,0.0,0.229166667,0,0,10.1875,4,1.3125,0,-0.747528116116485,-2.502968580994872,-3.414254179833733,0.45601280158262253,0.13485448894197047,1.5124845151609392,0.05387617559446622,-1.0943408849575869,-0.8991457419282468,0.5650536546343193,-0.539754663825009,0.25529981832216986,-0.39697375502997134,-1.7658351428617032,1.0334837490029638,-0.09830808673084677,-1.1582850101051034,0.20184778132056888,-0.5680312503047211,1.1404715594064636,0.8886962030673816,-1.4811574128604024,-2.577367132496938,-0.1662188308052734,0.6987695559205598,0.08181140179131328,-0.2255846192494712,-1.9437858390386782,0.3828111675548909,-3.289036055139624,2.1123104080658663,-3.0313771387185935,1.0030527883945959,-1.9832341986057795,-0.4931766067574754,0.7651090170825511,0.10869827212341333,-0.17935282117639212,1.0152631115193107,-0.22196654188122955,-1.1513847765583147,0.03717408733720732,1.2872781683083214,-0.12178661275908978,-0.7406143485334823,-1.0755184887579754,-0.3388963849193744,-0.7489767638396336,2.691144517873905,-1.8997410552203666
4,4,17,66,8,6,66,0,4,1.333333333,21,1.0,0,1.0,0.666666667,0,0,4.0,0,0.0,0,-0.6453995780984725,-1.6821810275136444,-3.3135144134079932,-0.4380456551733413,-0.2460202902231233,2.3691503644577847,-0.10134769459851692,-0.8934739383877148,-0.8923673814558312,0.1724234906065478,-0.747410022220326,-0.09133927451118658,0.043964610457919114,-1.2053789983062309,1.1236338195635867,0.0009081083664336574,-1.830633341957648,0.44590426987015996,-0.2947924403035156,1.2839811878301044,0.9208993846817644,-1.1448465058601105,-2.491458588081852,-0.12695982811046913,0.5147187920691226,0.49790807614578403,0.3265816573992444,-1.6303509797356264,1.1815370998490318,-2.852210309879662,0.6822564117843661,-3.657738402344419,0.39074033964425325,-1.7925028584751577,-0.42330420672929636,1.321465714957158,0.45624242714224067,0.14239540026690178,1.9406863385250999,-1.2004200518629642,-0.7392335712231894,-0.028100681153422458,1.9063739117283092,-1.0781246852362905,-1.189499917538289,-0.32404029268473505,-0.49801197545136505,-0.15866334759592648,2.2083909976761036,-2.346675672492448
6,1,0,4,10,1,2,2,6,0.6,50,1.0,1,0.0,0.5,0,0,7.0,2,1.1667,0,-0.670466933413354,-2.865408937534658,-3.015966670076272,1.5673988473615046,0.26251938252129514,1.0685162789866438,0.3966074411629794,-1.2603372013875163,0.07672830018439306,1.1683488477478743,-0.0554870542774896,0.14028213195120587,0.28071865810835894,-1.8608799135582523,0.9760532399133641,-0.7771925236073886,-0.40737949615304664,0.9133529949712178,-0.555349400154156,0.7898884408851448,0.46458253013140766,-1.371878062110201,-2.2014522033103403,-1.0532810033217161,0.6469434679244366,0.1335547351474768,-0.8429376144174278,-1.965336787478359,-0.18267864544791346,-2.8319803221348083,2.630794243089227,-2.464065730618937,1.1275992395113945,-1.9276669948994583,-0.49326354079368817,0.9416207094419093,-0.009339004146609979,-1.105907837592238,0.5247620418341729,0.7480192274042187,-1.0190284225778425,-0.22942759424330325,1.0022407250001995,0.8039517333586476,-0.5024973407940005,-1.1648490097340862,-0.32808652348728257,-0.7360875927717058,2.889070597158166,-1.6846737210208058
3,1,0,3,20,3,1,2,3,2.0,127,0.0,0,0.0,0.666666667,0,0,41.33333333,13,4.6667,0,-1.8864050372493093,-1.498572904794844,-4.711314429400442,-2.0352462996810607,0.5604132031433933,1.9569376210864244,-0.6660886131042479,0.4426623576955471,-2.6859136035431708,0.08649719025596271,-2.4140621432273965,-0.04465747543278015,-1.5940390877775412,-0.7032384071822201,2.195877094906072,-0.19335711238517472,-3.990791137348226,-2.3295445196077367,-0.822746897178403,1.3170198068786763,2.6514380489455305,-1.8334317218346357,-3.2814302200298697,0.8875853973624909,0.2928771168863943,-0.16969208442087588,-0.6059970009655117,-2.064617926914347,2.168688425590181,-4.545534642142981,0.5570273555148052,-5.230138275969436,2.106605676725155,-3.7829223929630587,-0.08399136118117632,-0.5797549298273913,-0.20078338851912997,1.362901688977768,1.3933863890010285,-1.0054247069286486,-0.6297950283375,-0.24203418592166703,1.6410486665672166,-1.559085522696764,-2.3033479784826465,-1.4331590577498377,0.2732761903298509,-1.3852627790104692,1.9884211716344744,-2.6590194136564143
