wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
23,2,0,13,49,201,2,13,21,0.918181818,266,1.0,0,0.545454545,0.17676767699999998,1,1,10.13043478,1,0.8696,0,1.6183412873700522,-0.08708213423839709,2.341784449041913,0.3904631272047211,1.248042114601119,1.7593744754084228,-0.8089164533468494,0.8559866988363994,-0.3241846484390685,1.090601342312711,-0.8657259423364682,-0.4256433895264417,-0.42100337707878754,-1.100545928768483,-0.3533612781233798,-0.4718307343935576,-1.6539341658757867,-0.5100519448722222,0.42844470945610397,-0.8991713849396199,1.3337414159838963,-0.7818222204743416,0.2583584129715996,1.9465102847716467,-0.2950464798340535,3.2289960030899425,0.45846640754626045,0.5520233093844125,0.9736667240243816,0.8347995258921082,-0.8354870191436782,-1.0176880584162722,-0.9409697634767508,0.8077403382626489,-1.37707643476715,1.8833821211567963,0.12090430144803947,0.9502087807997087,0.8877316355186637,-1.1131628072760185,0.14020252540206846,-1.1744528971922346,2.8188132610425845,-0.16060311743675523,-1.6374058258272535,-0.3059717037270555,1.2181617753615015,-0.9938735630459459,-1.5825852063984869,0.06284632312318328
8,4,0,18,33,22,4,18,7,0.14285714300000002,141,1.0,0,0.872340426,0.3125,0,0,16.5,1,0.75,0,1.9131943271523073,-0.43694198987757554,2.55733910617052,0.7753683502645315,1.4816760908166335,2.152281536501389,-0.7551687467085162,1.0619979481986552,-0.8920348547320913,1.5451131653780794,-1.013259981465071,-0.5453109869836846,-0.38352508008624303,-1.4153671760024769,-0.5075792274419126,-0.272898446410104,-2.123639353947209,-0.1856613505081968,0.4565889135653401,-1.109209823803088,1.1697893341456242,-1.367698824456512,0.05452046989139937,2.3831946898955896,-0.7056759324825924,3.7877068644734946,-0.01942185110897146,0.9385571620023623,0.7339801302087109,0.766435564908904,-1.0947701719152763,-1.1488337594243179,-1.0522537925796296,0.898111332097851,-1.230739893367638,1.6621078031910725,-0.10921299122251296,1.1705475118462378,0.8633370793796434,-0.8476608530561809,0.22524928104669434,-1.2281103260088855,2.581894650620439,-0.13225570836959857,-1.398316036178707,-0.5146730931213238,0.6546446771985299,-1.1309320780190286,-1.473415510813768,-0.09277064577734247
9,3,0,3,15,6,0,3,8,0.4375,82,1.0,2,0.666666667,0.41666666700000005,1,2,7.8888888889999995,3,0.8889,1,1.1393216040138623,-0.3961220955410146,2.6944465572190586,0.44870684727591975,0.9376833886195386,1.4247466030557594,-1.1402707718613416,0.7416549894826444,-0.4237880927143675,1.00965230486646,-0.5237922473295563,-0.46103950090153345,-0.5575214250986006,-0.9801708170298479,-0.39566804954108836,0.06681799770880176,-2.1833690844042817,-0.8006200987208021,0.1295434631390126,-0.432460708332498,0.8226976560553595,-0.11985493508859002,0.368914774748788,1.9046934554158574,-0.027388531650523393,3.4535527401585617,-0.052199262358224044,0.8244348224698469,1.137823936895939,0.8297765833135691,-0.4486036141268209,-1.1309137357730223,-0.9582686969718102,1.0513570948997795,-1.6426006014513264,1.5219841583707274,0.7439976817148499,0.7027290165123607,1.0095700395919456,-0.4608085080841153,0.11138823079587831,-0.758498556437112,2.465277874399253,0.077355165707272,-1.6497232833135624,-0.6752207002070081,0.926814689667839,-0.7424969850599895,-1.13895724178181,0.17351047404333939
3,1,2,8,16,3,2,6,2,2.0,96,0.0,0,0.0,0.533333333,0,0,31.0,3,1.6667,0,1.4871833076287426,-1.0795176646868323,2.8772988522465863,0.4054293948968077,0.90676600277652,1.4848215979816404,-0.7087814299562482,0.7747944555539266,-0.6804797757652034,0.8853481345733731,-0.8871740254343233,-0.3806821241124783,-0.561814294027783,-0.7967741124001633,-0.24893832500667804,-0.25653952755913106,-2.0319023263152634,-0.8926046069872918,0.4508669433343387,-0.4747865122368028,0.6311053546111184,-0.5002588184473653,-0.13999697145244602,2.013275974454429,0.032125113102382946,3.4047925268659003,-0.012945854301214801,0.5904720872385929,0.7154818428240873,0.5803298831200832,-0.47075481193741414,-1.119512187909528,-0.8146547503890197,1.245323927493116,-1.1630178290034547,1.0986198214377074,0.541607258310568,0.45245807443742514,0.7226032784969704,-1.011876145022351,0.24377847624997215,-1.2194950873869856,2.701161871029335,-0.42669659187806824,-1.7856741440362751,-0.6065377445484046,1.1551681171843886,-0.7752197850668147,-1.4349430979907127,0.042389422290150865
10,4,0,6,27,5,1,5,8,0.5277777779999999,168,1.0,2,0.75862069,0.25,2,2,15.4,3,1.1,1,1.6582455176889113,-0.5597166909507868,2.2597150234733183,0.6815865890413635,0.9123660769799044,2.022509249308716,-0.4541836459361097,0.9033857128648259,-0.23938242146399938,1.0705149507267515,-0.8108870615290089,-0.041667724406049635,-0.5013764165804742,-1.1660276139509589,-0.5638848464119436,-0.36748181609751523,-1.9126491774042396,-0.34184138812598475,0.6847723670312346,-0.9694171809528501,1.379141334285754,-1.175739870934043,-0.04665101750424225,2.022507116956953,-0.2753160074749773,3.25280744875019,0.2821459618297781,0.7314387427240604,0.6203391390770493,0.904162037303224,-1.1297440667291592,-0.9962218519497833,-0.5857601351199452,0.9369531998888205,-1.532881980376098,1.591011019756653,0.04168861059713326,1.1172795776317437,0.729677809775221,-1.0948553920031383,0.2642375068717989,-1.3667061661855189,2.6900832082961506,-0.28277304423643,-1.6561545940133788,-0.6664189900508193,0.7889943252025444,-1.0359123181994958,-1.7402578590840316,-0.022976552967503783
8,2,0,7,33,26,0,7,1,0.571428571,415,1.0,0,0.588235294,0.390625,1,1,50.75,8,3.625,0,1.6296495237227588,-0.7677984494909175,2.7543104671891823,0.7223361621188806,1.3479365370919878,2.1137685437880442,-1.035805332872748,0.8721943011176346,-0.8767065329843564,1.115961192748339,-0.7540125292518185,-0.7689681338513775,-0.6417390257650404,-0.9833106119869878,-0.373383036185126,-0.307011266557178,-2.709787286107647,-0.4854602397769311,0.07581323805252584,-1.3087323116486262,1.2304028114718486,-1.4119098875637826,0.20980804965178151,2.3923370100478536,-0.5366501100910078,4.414022722977134,-0.2494179369592661,1.3227175297356988,0.8470322855942984,1.261703426507295,-0.6276837973089117,-1.0608238825656433,-1.35547137925129,0.9435812196157836,-1.2417140682666985,1.7645936246757352,0.7907501276367199,1.1690490690188131,0.8649074545162829,-1.0250037268600698,0.2564540859405915,-1.3143440777254907,3.042654679724311,0.23234213676268134,-2.181580267055896,-0.7095434072772814,0.9931305156841052,-0.9603931015287045,-1.570403429600344,-0.29862246822557115
4,1,0,17,8,6,11,6,4,2.0,53,0.0,0,0.0,0.45,0,0,12.25,5,2.0,0,2.023077078176476,-0.4404617413967228,2.178487869445147,0.8050528272955024,1.1383541215191215,2.3795555945694966,-0.49709612425605165,0.5583789480535434,-0.37769939384030715,0.8504223523925013,-0.9588197795756773,-0.3368324539580876,-0.5633808406188082,-1.005222789200311,-0.393293251623751,-0.4304557414764767,-1.8168377043187816,-0.20768834008105463,0.004291440359899045,-1.102136635118459,1.4784159048182959,-1.1128788866977712,-0.06463721129524623,1.8555606462197711,-0.46474333851257393,3.692695742457662,0.24304981715164076,0.2816221764285577,0.4395366744081033,0.703333524189025,-1.1655386000603418,-0.8762242567115731,-0.3747990401880518,0.9094785156896197,-1.160148227219692,1.5911328091133643,-0.030397804665728605,0.9929666416366659,0.6516134872396461,-1.6518914742947566,0.4449147660677431,-1.4144244386286098,2.719939153225812,-0.23010997796431884,-1.9727430851926602,-0.1405583531536313,1.3385154511832116,-1.131305630067192,-1.905712209864469,0.014895136853336583
2,1,0,3,5,1,3,2,2,2.0,17,0.0,0,0.0,0.666666667,0,0,7.5,2,1.0,0,1.879858073748774,-0.7445633685722787,2.1855278205562194,0.13224551834525083,0.9295499729848932,1.4731407278181554,0.2688691269873753,0.23201928471697392,0.4896929765641623,0.8795415435922673,-0.8202328251196614,0.1548949104441373,-0.1530218079637433,-0.3783916154499824,-0.05161341115972277,0.4998524265308833,-1.782729391418464,-0.8598980964336912,0.05418079390193874,-0.35259797129020337,1.024317472684572,-0.36853774767435676,-0.5221556655284557,1.16530737778745,0.22227436611478837,3.05119548778821,0.42762670829418997,0.23549806821444913,-0.018011283764219135,0.2233910490425507,-0.9945911624667123,-1.0289253276449584,-0.24875338264609387,1.3316945019640423,-1.2071953043629031,1.0839721139523322,0.01975708181989814,0.33598313890526665,0.28639458281642793,-1.15415915356006,0.37478406311134427,-1.6196591198473105,1.9394415074135536,-0.15198301408758091,-1.4613630261188058,-0.6672384099008546,0.9662628709638494,-1.2694251727536054,-1.3826288933339255,0.05427362730689947
14,1,0,6,18,61,2,5,14,0.8307692309999999,81,1.0,5,0.0,0.297619048,0,0,4.428571429,1,0.9286,0,1.246468758223353,0.029760941685208795,1.6956797318888293,0.36362366523907513,0.5602111723475414,1.7986984300766165,-0.30485926319555107,0.7081591521310511,0.40720875395431505,0.9401219260174137,-0.40878853393779424,0.344182116587071,-0.39653155956822655,-1.5988534018471992,-1.0129528005416975,-0.17777146011161193,-1.3213084999049742,-0.23120710207932135,0.9956413736898947,-0.22190029660658114,1.104358272086126,-0.5208378269706805,0.34628531330335405,1.9099117864669666,-0.11386956114973075,1.9880296321761395,0.4010763968624737,0.48206480532217516,0.7947998052179999,0.6447410006378229,-1.2607708135034443,-1.0978618753140068,-0.265313745242378,0.3388516554321393,-2.138536112480129,1.2844331186238143,-0.42561089988933515,1.236249266553379,1.0430609271356566,-0.5044683916697417,0.11328594748098283,-0.7617499026718422,1.6965634916666485,-0.635132492208124,-0.7150724294543569,-0.6616301694734329,0.26212418472482346,-1.016506907838642,-1.4707290864630844,0.4647978229344996
16,1,0,8,36,62,2,6,11,0.72,184,1.0,3,0.0,0.229166667,0,0,10.1875,4,1.3125,0,1.0743387580134156,-1.1402788734987135,2.569582435217829,0.39790382414530207,0.13831848153329396,1.1841112523947774,-0.40264534576268785,0.5643668442272967,0.2893207557359832,0.9317983000909753,-0.4574934060742443,-0.07517030351584021,-0.7688707198089446,-0.7849015393214057,-0.5963888840914902,0.8165705784412527,-1.4463222715168982,0.24625444817687236,1.0390948129507698,0.4115136850884217,0.671569559907622,0.6345503823365869,-0.5855562086697379,1.1557312612760664,0.3822150946351718,2.347643418022446,0.02171122458258254,-0.13180644897886198,1.0110218028786624,-0.046777357661251386,-0.17165748113583712,-1.439165668257639,0.17664554009605632,1.430613602335635,-1.5265839582377818,0.7938328143868316,-0.23826525436168158,0.2308939521677552,0.6062271500511061,-0.6673370779290942,0.2338792746025185,-1.46225533440957,2.388464588985597,-0.2920620843362647,-0.9835432255843588,-0.6407013627414748,0.508925679503501,-0.8129157682277364,-2.276535778881094,0.05211090889689979
4,4,17,66,8,6,66,0,4,1.333333333,21,1.0,0,1.0,0.666666667,0,0,4.0,0,0.0,0,1.8637186785157835,0.0060757365758923485,1.7736476622145738,-0.1958807030944146,0.8696584034576088,1.582608148453739,-0.0780820357491255,0.2546868616384447,0.6443056198211631,0.9277072141867775,-0.8335186437672073,0.26028614339414197,-0.43338387118094274,-0.5648432899108878,-0.3124093112741899,0.7895241374532077,-1.2943030994596871,-0.3851940411294213,0.3595780141052439,-0.13704000363127902,1.2404140408135054,0.028818469291089496,-0.27943750135623135,1.2285034252576656,0.17334709456961553,2.5246058919066257,0.28421636237965986,-0.09859691690638517,0.4997932624844052,-0.05500075596148488,-1.1716271808152035,-1.284346198742105,-0.11579524793079866,0.8744220486654026,-1.3960793641597478,1.114990229330963,-0.31237607748865115,0.5961422114941458,0.6841043536829641,-1.1279375434003813,0.3194772459864496,-1.2368995465950585,1.7092407443474147,-0.13967809523493413,-1.0332633158754745,-0.05835762117248224,0.9890626666726343,-1.4568844147173985,-1.6384436937462032,0.00865322599256703
6,1,0,4,10,1,2,2,6,0.6,50,1.0,1,0.0,0.5,0,0,7.0,2,1.1667,0,0.6328791122104951,-1.2377966501187336,2.7963382548958546,0.08822439981398277,-0.3547867844140127,0.8177695928859327,-0.3611095958968298,0.43799535226242037,0.7885541392216296,0.8479027182669839,-0.06224350779360879,-0.06086573424956115,-0.8106593282755614,-0.7789637862935996,-0.8242344855124801,1.5916961603061939,-1.4964725368665006,0.190875387511749,1.2387987169972334,1.3487575580475175,0.0846271497452251,1.523654958083706,-0.4777068096435246,1.0201982851719253,0.7092717860152724,1.5547882486161515,-0.2519783198314946,-0.08328040023452778,1.3922928297583725,-0.2325395193346827,0.18725954487379476,-1.5734981301756918,0.32554569210389006,1.5415103328941568,-1.9572761607378277,0.17692308434618229,-0.24320700860681194,-0.023996701788052018,0.8051126106128634,0.002235839090672593,0.19497609743256178,-1.2045105112936363,1.6934355407120523,-0.29776120938221096,-0.2946046076135973,-0.9878268294257756,0.06842968399674404,-0.6445738901886009,-2.1363905862961223,0.32215252125997346
3,1,0,3,20,3,1,2,3,2.0,127,0.0,0,0.0,0.666666667,0,0,41.33333333,13,4.6667,0,1.8534675836920103,-0.845206525508122,2.7275963181680383,0.9567172293418715,1.4398028308857238,2.302532101299968,-0.8775086817425358,0.6972496010608411,-0.6240259114762451,1.2173216084610212,-0.7760070225315008,-0.947298473908396,-0.5186597643626455,-0.7144540549591196,-0.3975115830142222,-0.22459378262588192,-2.9521311337724807,-0.5118923828331572,-0.03919594438948608,-1.349966354853208,1.1041032346619548,-1.456516493808835,0.14415313081885683,2.2170085214315236,-0.7141831293808182,4.364707454143771,-0.23904491023774022,1.424279471275975,0.8456506404674751,1.5040579934136011,-0.6741873689995757,-0.92228758744372,-1.265498160146083,1.1082663243272377,-1.1222791767744058,1.6160987254810537,0.8496289782231615,1.132003992427982,0.7578533218016935,-1.0035117666854794,0.21588579064520835,-1.6059791261953855,2.9930616325168855,0.3160949788317931,-2.349918822543326,-0.9179400778812289,1.1950268232454544,-1.0111897205863476,-1.6071180753634928,-0.3245840312036243
