 cbo , dit , fanIn , fanOut , lcom , noc , numberOfAttributes , numberOfAttributesInherited , numberOfLinesOfCode , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , rfc , wmc , bugs , ,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
11,1,2,9,3,0,1,0,56.0,3.0,10,1,0,0.0,2,25.0,10.0,0, ,-0.7717958757206922,2.0188089498384003,0.7546357482718342,-0.2610546759088805,1.0346204119603386,0.0077688038277839485,1.9163059041518191,-0.993292600717022,-1.9954854769917802,-1.0532052039828859,1.269730388441742,3.1135328008913237,-0.9004787233590659,0.7173589195346961,1.6203453429290848,1.0844391945439327,-0.25919562304916266,-0.513647821596937,1.070451300652994,1.5446754064036863,-0.9151926215624431,0.9497662748255069,0.3264601343665059,0.6744570818171115,0.06496187192953039,0.5619332260121549,-1.0010379951467168,-0.0038081471979399062,-0.8471247297802686,-0.47285130292998634,-1.002616052742512,-0.24426802066682768,0.5830247060851003,0.2305110894519489,-0.2964230438206151,-0.581869300119327,-1.0072037663658726,-1.421180618095303,0.3717130837681018,0.5776079103719804,-0.040970418584215476,0.45124387753893125,0.3453357326364175,0.6196649455482305,-0.24860092454976582,0.2867653575569362,1.6727670021756387,1.4772065905917247,2.02112711160773,-0.6136107549444288,0.39509962631099266,-0.10383859335069746,-2.4832676667953817,-1.0646853887619931,-0.08061511371720459,-0.27961251279295113,-1.763954402679764,-0.8193107892689357,1.3699741407628594,-0.758927378458713,0.26056678231646974,-0.886559192052348,-0.442130846748143,-0.19409151752426004,1.2455256777617691,-1.0988915551544929,0.9218560846162429,0.2947043013482441,-0.352536944119981,-0.8370163337359255,-1.2302575392844912,-0.02805303302285455,0.24717954285683236,-0.7086554485224952,-0.9012046677675716,-0.35495593937960573,-0.462037913627828,0.8365559473314994,-1.0960528984813307,1.3261159218758665,0.9529928207235608,-0.6208758573151938,0.5755576310937958,-2.3484542449634214,0.18637970196183093,1.2252129542415493,-0.819723975778873,1.844434105858723,-0.7067398706986578,-0.7336017704524475,-2.570162060177493,0.5071089174097388,0.5439916917285896,-0.684636196075815,0.869531492585914,-0.5049227197860214,-0.2544932977317623,-0.17851853120242517,-0.806197121598431,0.44953988738727757
14,2,1,13,3,0,6,0,130.0,3.0,11,2,0,4.0,2,35.0,18.0,3, ,-0.5299512944561802,2.295184313157924,1.4284984950560993,-0.09697013133254515,0.7285146714704093,0.44035396915661307,2.1306011323218264,-1.0363968454423564,-1.768729994730529,-0.9930290353231219,0.9224966071618165,3.7047265380873546,-0.5875167547987826,0.6913515733547242,1.8840891053656437,0.9046853584836037,0.05505150435942745,-0.6449491663120009,1.041945108699324,1.6289062983728841,-0.9777385429786252,0.7052390711846861,0.1468960634357383,0.5921573582176358,-0.03654853343838017,0.7193715165185186,-1.146368386261713,0.22940964896359467,-0.6881844937787676,-0.5313383074450557,-0.9850769373008524,0.04077906985101719,0.8042093213977878,0.2899178009496165,-0.004425704768959549,-0.7139671275287455,-1.079886520684856,-1.442751139237842,0.11390725815758004,1.0086488901810517,-0.3961249109203067,0.4567397393033505,0.6254736917178234,0.24235074224059522,-0.3751821496306916,0.09174286483766518,1.9761891956826052,1.2774419465418823,2.3011220367238954,-0.7152876479126584,0.6026939505777801,-0.2536483387836614,-2.6006111387343966,-1.1588086452203064,0.16633931041239589,-0.15233563432863034,-1.6716229832145701,-1.1615349359699898,1.5569128519500557,-0.4609403620625621,-0.004704162738027122,-0.9265775367156978,-0.3619249597880312,0.022176047397525378,1.5557275991706636,-1.4549543430196756,0.4611805995000389,-0.008775859409595336,-0.4692807223715082,-1.3187111725744063,-1.497455636882188,0.24945631647261524,0.6122924164139281,-0.6228247632426078,-0.9351329581409336,-0.7797216882099818,-0.6005509093313987,0.9602443663611571,-1.39532014526159,1.0707435094411748,0.9913591375504914,-0.5992473537566051,0.5517466585333318,-2.69310904877742,0.15287481556180532,1.5284996968695799,-0.9924480878473149,2.271666448132805,-0.39105753959318346,-0.8615180961365438,-2.67490118531662,0.020669210186069435,0.3757937773674841,-0.37078747389120315,0.9584222012130205,-0.8216559503551031,0.09288083161717571,-0.3359184092078377,-0.7394869684837955,0.6166087049738848
4,3,1,3,1,0,1,1,19.0,2.0,16,0,0,1.0,2,6.0,4.0,0, ,-0.8450285876060468,2.4368712934200256,0.7700109057742668,-0.31017455788866066,1.3554192153474078,0.27448107480156686,1.9437601351424965,-0.9746189508596799,-1.763634958741012,-1.208112984549559,1.1939651299025087,3.4065107454735304,-0.7356084799546376,0.6616970261830554,1.7715145519057445,1.0937315659438571,-0.18919283015533492,-0.3160759869533405,0.8355133215111733,1.005914461545607,-1.032749615482457,0.791950497529083,0.71049101421855,0.293826958213116,0.13628769830541773,1.0504893956464492,-0.9623634432808242,0.19182149213346605,-1.1274113901358154,-0.7833436934682182,-0.801102045370684,-0.26104356347111357,0.4250649193105091,0.41983818459787253,-0.2891852506746492,-0.3764418852056132,-1.0448448812266982,-1.4074506933681785,0.5670863561953722,1.143156136834452,-0.5245237648912272,0.19006669157964234,0.08386406078763362,-0.0037647940002748796,-0.14935122503861786,0.12916466454992148,1.8668667750238224,1.3509437450613844,2.2789826282200565,-0.9103852122707635,0.6723583437045947,0.19112401517431096,-2.631638951411386,-1.1048012691100109,-0.00447657448363164,-0.0813685468984991,-1.410754682627358,-0.9613989183036735,1.3926917614999033,-0.7488309211512606,-0.038890713442159885,-0.514173769004674,0.06639479509846191,0.11002123830122022,1.4107293788002946,-1.9902247284624708,0.9892872932565843,0.17655892639632095,-0.7246915885502976,-1.1280109393453006,-1.073638884574758,0.16604676670080223,0.4982046150904928,-0.6327846841801398,-0.5870058344587153,-0.5857550064484917,-0.23871115897034734,0.6004598175266104,-1.599549591035664,1.4363824984763098,1.3604893386518304,-0.6564430852651255,0.21166506898332058,-2.5547873242036743,-0.3157574622933229,1.3910327117985883,-0.9250329725101206,2.1493449554291932,-0.4685939400340039,-0.15545938085591443,-2.450151097700143,0.3627128962906793,0.7150762479621484,-0.7858891151447864,0.5759123572065858,-0.5152418478902282,-0.34833738145549087,-0.3435320252198317,-0.5088827677766539,0.43537081905730557
3,4,1,2,3,0,0,15,9.0,3.0,80,0,0,0.0,1,6.0,4.0,0, ,-0.26774733075311546,1.2694727492596334,0.25694398815868663,0.07671505839992918,1.0788184005727763,-0.28823231600281024,0.8033545622710706,-1.2977910653349547,-1.3675801448090674,-0.7004900196814021,0.6050736630141424,2.0435133148963494,-1.5115020498538527,0.5295428275279442,1.2140042286060095,0.8341446454758288,-0.28348870715805485,-0.6524315521897127,0.6183236251486017,0.6867042765642206,-0.5073410271330633,0.4413990979915036,0.42521869841288273,0.10955242229134052,0.21659887485525192,0.12102007781051927,-0.4650925116022807,0.059178694869398085,-0.19954843743494335,-0.5360408757252757,-0.6743984344244381,-0.11931404767081538,0.37784876895618963,0.34029598725688565,0.004683514475322294,-0.5208079064191595,-0.5908100709640335,-1.0052281779322247,0.5857175851888584,0.3540997566667135,-0.3358974644470167,0.5412451690896113,0.0058440291348637805,0.15910350702901335,-0.24028729549846267,0.3877207293010778,0.5294631963621079,1.0894044505720593,1.0569651620132694,-0.24558938601554406,0.08124879576843577,0.6312069683770123,-1.494386583798041,-0.49771874428994056,-0.2932313075000248,-0.5656300225809294,-1.3347486112616025,-0.3670297225950182,1.2774264618086482,-0.39633923125565396,0.5917669029332939,-0.4804054668578492,0.20762074418059825,-0.0593286772174502,0.6742438486710415,-0.41135227357369364,1.4649436772525035,0.25429612317217376,-0.8418076092351435,-0.5157369654463966,-0.6751878929171923,-0.32647110819531616,0.05499724027640359,-0.3216939716649466,-0.09309783011958643,-0.29969965770433193,-0.00608663920580444,0.711244333360857,-0.27858470898613125,0.6317954374024541,1.103163794266422,-0.1505905196260385,0.2761698381300515,-1.1895422752411966,0.08424393585710614,0.6578616827191716,-0.7142618627791375,0.7617555776011647,-0.3634274696972473,0.015767011958760797,-1.5380126468572093,0.23969594843866718,0.8521626113959765,-0.04093047316234367,0.3153057329322177,-0.10922585736067655,0.3269690957698643,-0.0945228878603774,-0.6549745480172094,0.20165396409165287
11,3,4,7,66,0,2,0,144.0,12.0,44,2,0,0.0,12,34.0,21.0,0, ,-0.5914278958569955,2.115937852405218,1.281361698505578,-0.15283305929593427,0.9173175326855004,0.15341927141550657,1.7622764602991536,-0.8939505172026951,-1.894901296821462,-0.7992421321873532,0.8964012320139496,3.1109633228359965,-0.7569836375117519,0.5529747409672621,1.7799333892362788,1.0065525581240367,-0.3488376194055265,-0.6567093829225371,1.0877409000839102,1.6973575648586006,-0.8618282346597481,0.763324051434595,0.11267533429373458,0.4562140305897715,0.10490852218423452,0.5260318107526553,-1.0127774903347861,0.05291228749711105,-0.6827376633127813,-0.46779175154599795,-0.9239180107391111,0.16096375144527722,0.6594670510626848,0.42514265420531516,-0.2593518259214328,-0.7858433283502823,-0.9857699774403519,-1.3063722167914487,0.7012544778583859,0.6077171103339312,-0.28791290697448024,0.35118677470638515,0.4290823608641076,0.04105773257594259,-0.4996192278732939,0.09375644501001659,1.7081178349365491,1.2315956607586978,2.0128826740912773,-0.7536634145208523,0.4284996726069293,0.29662641245646426,-2.3642516378919436,-0.8429052174451859,-0.22492583245545403,-0.39073402629367315,-1.4683473086114085,-0.7972590196915187,1.3900499704333937,-0.23510756510101763,0.35572813339318304,-1.0251093440750791,-0.24819874573749504,-0.02454740948207354,0.8550174418823614,-1.0514586533697292,1.0156828617430336,0.3662889186449695,-0.5293958555617992,-0.932699860594782,-1.4466888110038718,0.0065142027914936685,0.13030032426857252,-0.9098617226636514,-0.8410790084052084,-0.4830377450033601,-0.6015638734756957,0.9723454319851464,-0.8902180606268775,1.0857179178274874,0.8319652725008262,-0.34665661890918414,0.6473130598057218,-2.012629654648647,0.21703766266996108,1.1650948112478892,-0.7078385106934963,1.8797195489452254,-0.6280798586435469,-0.9543351689930236,-2.518032589701334,-0.04870717092760217,0.6130168651858107,-0.16553749183571698,0.837983073614953,-0.5231064207518616,0.03289560805206931,-0.2550521478665198,-0.7743346933578648,0.4751343970628193
7,3,1,6,3,0,0,12,39.0,3.0,46,0,0,0.0,2,27.0,6.0,0, ,-0.4772491244183419,2.0280183490308272,1.1245863523433057,-0.2484760741331862,1.111646691566743,0.08425034440029154,1.5428351243275227,-0.8495682807499739,-2.1202827151834067,-0.7637900092935532,0.962670351040917,3.115184923423928,-0.7897170643799989,0.5203997796523692,1.4028755000801407,0.9451162485127781,-0.18508754806015712,-0.6929068479630855,0.5048284780774791,1.4865714118413846,-0.5897964911063458,1.2290745338826048,0.30589169033514985,0.6401997865477326,0.13186987559519853,0.14683466685847685,-0.8505498549561036,0.20021825572909413,-0.5880430585177682,-0.7108356729620147,-0.8177638543634759,-0.378895015376453,0.3489110504529038,0.3373004530742482,-0.8020006562478768,-0.5159982833558948,-1.1080149831261976,-1.1310294314132812,0.8781393523679708,0.6759532913801606,-0.2825532078957637,0.3752270630893115,0.33360526009865193,0.12204875845473688,-0.7505302683669428,0.27171818266857517,1.4468241024711184,1.2380416266534076,1.9285078512811453,-1.0109139393844626,0.23242588074684323,0.24760409028017363,-2.216454472757332,-0.7413792069200087,-0.35818658700399003,-0.2710783004425864,-1.5454163616812957,-0.9570223274630915,1.3523261118812249,-0.34195513831157304,0.15061632081229417,-0.7175956525216527,-0.10041555918641153,-0.06502048966164391,0.7785822108388499,-1.2306614665094495,1.2457548964902256,0.42357621274344875,-0.4599310227039561,-1.2157359157777041,-1.1777982230577961,-0.008305233766306153,-0.20342085037714722,-0.7641043327439317,-1.074251761032302,-0.4847037769960779,-0.4405334572326677,1.0029079913330423,-1.0136141786904405,1.511671215463292,1.163950003576239,-0.1728106445678864,0.4717650435678759,-2.2401672517488755,0.24165550516088166,0.9395766987848829,-0.928013143946089,1.4155402185210175,-0.7851203743595323,-0.7860391115309732,-2.460939161987869,-0.013290574874597276,0.8811212886185759,-0.009054143712679041,0.6882256344292939,-0.2744744290003503,-0.22504525235166403,-0.19792082072773512,-0.601044320239514,0.3527347431477613
2,1,2,0,10,1,0,0,0.0,5.0,9,0,0,0.0,0,5.0,0.0,0, ,-1.573203325794485,-0.7509880495910833,-1.615817526329858,1.4910408205798138,1.6865086653457984,-2.0971147551329805,1.1450175271769598,-0.49705733002373853,-3.065123957170293,-0.08263887409367272,1.3398012182189394,-0.10982307415659802,-1.8003639452096025,0.21189871363496735,0.36794652803563327,1.1615933254329243,-1.1484613612097017,0.47493220743193293,0.2870714495703226,0.721074263356619,-1.1108239107384101,1.3497325442264838,-0.3410225921391469,0.7574507847986411,0.3678832264724478,-1.166359741554995,-0.6552300365537842,-1.2247372122643434,-1.5585370613257656,0.86300536071607,-0.5059474170866417,-0.18140287914213027,0.7012440910763573,0.5445124417656085,-1.1533264523514657,-0.7272626441649895,-0.6034200140343282,-0.8780484431042972,0.8871724296058396,-0.8799560913333708,1.199865766827348,0.031795779860178834,-1.2208885214813099,1.5576291742718327,-0.0816801974676648,1.5603640741324898,0.7005416540911382,1.556196987510981,0.25961999111370465,0.5413181550672281,-1.26622988134693,0.9292224182646954,-0.5817812009168943,-0.09889152944475299,-1.1742450889047686,-0.8212346044529251,-1.6135964864963535,0.24238536526785287,0.82974930689186,-0.24883824590455375,3.001159251921241,-1.1746084764353326,-1.0885891491412547,-0.18794011565485164,0.3566561798514034,2.6181447352326717,1.828145200932409,0.6667591681706566,-0.6888408789108376,1.7876968855550601,-0.14681675473742173,-1.3572548421708046,-1.3370534381643246,-1.2623489831507362,0.18249843629791854,1.3372984934159835,-0.35709170421800224,-0.12191375091650818,0.6790472295549865,0.2135318392757432,0.2057968085292385,-1.7204405682198642,0.9773654130974957,0.4252190200395403,1.816470258596348,-0.5334024118375744,-0.8635892950019065,0.2491808015089975,-0.8440083123247063,-1.2462474835820017,-0.6057342095335766,1.6755731085839987,0.7587860953868217,-0.6704224824389559,0.4648972021966877,-0.09216501000680608,-0.9043182630004098,1.286093522593844,-0.46906387484113077,0.19672794328713772
4,2,0,4,1,0,2,14,35.0,2.0,15,2,0,0.0,2,12.0,6.0,0, ,-0.7528047489245172,2.3737376195204436,0.8515999637902287,-0.14350995767523417,1.2151357327529846,0.4263577820720248,2.021485421052502,-0.7800108290579761,-1.7836280489291103,-1.4993497067016146,1.1237430628185063,3.579237278259916,-0.5936003412922192,0.44571204096300526,1.5706660788254148,1.0991233927007578,0.014656465379453807,-0.720994309706108,0.7618101806004999,1.7596342776299163,-1.0504368103759898,1.0208876774426194,0.40770829669402214,0.7526102988381743,0.06943720139943803,0.6360251326734067,-1.2194501762867138,0.2652355847276112,-0.9520308388039103,-0.6570112023766649,-0.9081085246216845,-0.20450578358803662,0.42246522977789,0.4281614736420563,-0.5450340790994233,-0.6087692875647431,-1.389913752305775,-1.339915338829349,0.40986521318281155,1.0188206380628198,-0.5339541662752844,0.6178439200855427,0.12191834277108833,0.3610297215219325,-0.48424132558126354,0.14391441838619554,1.8476648576951313,1.3754688719314128,2.3189597021467123,-0.7690417303302697,0.5789199820988521,0.36318689802391035,-2.9062531950288064,-0.964207145252358,-0.06588330829574625,-0.1979924471593668,-1.592124196319926,-0.8467766266945462,1.7157249614219323,-0.7795976026273271,0.11679630566407569,-0.7803712539448469,-0.14363691134277437,0.06097117619726014,0.9568170904960372,-1.5345822279648051,1.2255159588431546,0.3664336951552744,-0.644722200075748,-1.1410651826786866,-1.3492185476614638,-0.089796552831278,0.11932302210250911,-1.210476625543151,-0.8608564463813047,-0.2606750516831743,-0.4086550257386776,0.6361043260252689,-1.31410682667984,1.5150944293199395,1.098655085426461,-0.6091657391841252,0.41656451540637474,-2.3744791391866618,-0.0572967059228089,1.4495645930520618,-1.118964051905105,1.8980388692645025,-0.6326498886044947,-0.5377043390274789,-2.544206275758144,0.41242526806974966,0.6136382453781632,-0.47075361497280366,0.787548969635891,-0.44641337889195726,-0.1511759193047117,-0.48812263148604323,-0.7880236230881329,0.2998871029102966
23,1,3,20,15,1,5,0,87.0,6.0,10,0,1,1.0,4,41.0,7.0,0, ,-0.8975973175986559,1.6776075486261577,0.06972874058057786,0.020229969602158785,1.3933915361475013,-0.45743004810328847,1.8095780327698603,-0.9310145816324881,-1.986436889012125,-1.2395240505058298,1.423255972947799,2.9636315597632974,-1.1181336312948982,0.6714360425774925,1.4771790540921872,1.3600790392599194,-0.3244463955040231,-0.2961299597314111,0.8925595024482849,1.6376384301246074,-1.123437195657542,1.0887018467706686,0.36728999335134155,0.8362358230572093,0.32654339247020686,0.3087218289089241,-0.992841373155941,-0.13484085292631792,-1.0620941083778876,-0.3907553846651094,-1.1703807737810084,-0.413722229430587,0.4764219920273113,0.353090477224058,-0.5067456604932657,-0.6390897809187823,-1.1478515915596972,-1.139860790014497,0.3005611000911111,0.3676294045043333,-0.008207331433864032,0.6616569047204864,0.18256481109702483,1.005992468548631,-0.3246878167154203,0.39608872329884454,1.4048159989643685,1.481871715164986,1.777355421787622,-0.2689878865469508,0.48248831216434374,0.03266343029748738,-2.2505645865874726,-1.0445364013508516,-0.39781794517090013,-0.405812540249471,-1.8210003107814579,-0.5522712152182333,1.3991191500369144,-0.9693196027391948,0.5753163391936916,-0.7896376123082387,-0.517564084287025,-0.2838746425357814,1.0425844681910728,-0.5743942107745029,1.3739456929316562,0.48013525877989,-0.2633082529237371,-0.5679706180864086,-1.3095002301514236,-0.3434388480127977,0.12452323674852443,-0.8817941910175714,-0.6959472631432582,0.1554854228119559,-0.3979787990420281,0.57015134560035,-0.75060355038921,1.440647800302037,1.0475859117865238,-0.7566271095684731,0.445177584149083,-2.020189855488234,0.47373891467668966,1.0698949515802854,-0.7962697803253883,1.6296167656370542,-0.7380189908309717,-0.5860460754496006,-2.658588267650559,0.7915708633714218,0.7988715028285714,-0.6755705586354971,1.0037673965978253,-0.3193384655871245,-0.47770805319812726,-0.36228061574116976,-0.6575078651560626,0.10544727076505477
1,1,1,0,0,0,0,0,3.0,1.0,27,0,0,0.0,1,1.0,1.0,0, ,-0.13502526340332438,0.9584587506672486,-0.5759746986758361,0.7702459100970721,1.227515713765504,-0.8031750187297609,0.7356466744283333,-1.1738541973199934,-1.7894205823936995,-0.5459853042927669,0.5063649428354458,1.2986328898592199,-1.3486506504898375,0.4581231387857189,0.8615077430015786,0.6931697503386184,-0.782292653877843,-0.2140063645372643,-0.010652608848474127,0.5850196336554562,-0.4755545509681898,0.8247806672987706,0.5370264865586811,0.08097554634701698,0.24513661706661607,-0.7452146922401648,-0.5850012984331152,-0.262273920987277,-0.14718947822743275,-0.2768263110851354,-0.45088045299276114,-0.09229088973333227,0.21310919399888434,0.09963450995273888,-0.2728617377440505,-0.647908309583572,-0.6368149678599327,-1.0278414071438478,0.3381934047488377,0.04295617085980608,-0.21453933560765012,0.5570135765748614,-0.48475633237827964,0.8504150880915559,-0.9808881421523922,0.46894987349874,0.30998441287009243,1.4284197913344077,0.6751328199329053,0.25902182224424597,-0.44505759642875575,0.8918573774555896,-0.962744059727002,-0.41399979529471354,-0.7261835677593828,-0.3415379779849281,-1.102153528747248,-0.03413454507368597,1.4974628929638285,-1.0691491420261878,1.3299982997509552,-1.1602349188317485,0.108455301937771,0.2059199994013823,0.9205403255556334,0.43812870388067865,1.6371513687510122,0.23909043563242527,-0.6570243349318651,0.07614008980565407,-0.39478082827272565,-0.7082378863297561,-0.5045083034161895,-0.17159632087704982,0.07686677231314651,0.5389573660738608,-0.055545160083219094,0.32399650756864157,-0.012966447261142287,0.23384344108164945,1.140125004038403,-0.413776111128205,0.4594115456197153,-0.8622980225752008,0.5159026311016939,0.48178976358291,-0.5976880799889802,0.18802676347500466,-0.04530412672840534,-0.18377539715432423,-1.372118724307957,0.4001004934588328,0.5173537693258891,-0.3768264762239848,0.1820552572707071,-0.09079102017778032,0.293607517403174,-0.074743278809833,-0.684593091215542,0.4616431391461098
6,1,1,5,1,0,2,0,18.0,2.0,10,2,0,0.0,2,9.0,2.0,0, ,-1.338233810870705,1.650192062249946,0.049424302736179995,0.08286374093329855,1.3155595830336202,-0.1896713381815044,2.0393164251795333,-0.9826170980176002,-2.2701586214259835,-1.0178454684004905,1.4631722159258662,2.8346769850011118,-1.0925296026246278,0.5725826922327708,1.3656346211525359,1.162685761034946,-0.6227565533867931,-0.2919660161427452,0.8451777096549233,1.4949182493745337,-1.0455916044409068,1.0533472929538858,0.1770763355509682,0.4040920944811555,0.2477477504258302,0.640874686148978,-0.8240229961295094,-0.2239513218621874,-1.0238668235638335,-0.38923103607156956,-0.976101536831536,-0.23429928185901985,0.4496778283646214,0.20317898962660821,-0.4274532532034181,-0.4630731078773755,-1.1032835682980382,-1.1475142221554457,0.44183576884845954,0.3804274891850447,0.010023574350606673,0.5048683091697082,0.13747266225673185,0.8159786034181403,-0.23233794354097273,0.43264063903548233,1.4214917329825798,1.6345678029623223,1.6387501029278586,-0.7607742134403919,0.47707304766075576,0.13164938438158344,-2.2041093467912587,-0.9789380133141888,0.022192768786354906,-0.4347332400544164,-1.8486152891371437,-0.38661985359365697,1.1441867633978724,-0.8946612004100092,0.5976283212156204,-0.8258500193395835,-0.7207797412870725,-0.11883412757095584,1.1402971717972148,-0.6231117914579457,1.0716120972106782,0.42045312092289283,-0.3885714488571043,-0.3322386546983111,-1.2260617524640127,-0.34695207817804924,0.11326296384668545,-0.6819539854040719,-0.6909393490959548,-0.30311918110453817,-0.27797114892781216,0.734023711617452,-0.9317514238854239,1.106002114759465,1.0316879220302477,-0.7467424821609208,0.41764656378199905,-1.8773933040609323,0.4237335582724718,1.1068268639878767,-0.7764767591810251,1.8312828746448133,-0.7193104038356821,-0.8680100967617004,-2.5299785820118483,0.9097041646663777,0.5768993612732095,-0.9811812021348869,0.8746843653612678,-0.3518789576590441,-0.454576322225808,-0.11408834082964468,-0.794522072125463,0.40581345769431
2,1,1,1,3,0,6,0,13.0,3.0,9,0,0,6.0,3,8.0,2.0,0, ,-1.139883992238717,2.4889506189130253,0.5529103074603123,-0.4649173943190209,0.9041687502214907,0.3917526236161986,1.791687372600786,-0.7778906556991134,-1.6970727971850534,-1.3983730926885067,1.2230638662959825,3.606512923836489,-0.927007478570122,0.285464038070245,1.479513078823998,1.2948840038310026,-0.3646379804328258,-0.8481812830954916,0.45908146453317056,1.3356416796699144,-0.6160289210818717,1.0859832735935202,0.36840744543269816,0.5696243676064935,0.07201738345724848,0.9172872035515914,-0.9421173927327099,0.1936850136631961,-0.3243025468030726,-1.0343111056630259,-0.668422887240181,-0.14894605491285617,0.2338486105281089,0.13741024780621267,-0.25236469952009727,-0.20484980141114356,-1.3594096519528869,-1.3777873348774894,0.5376853953060178,0.7754820834974828,-0.40957912493691856,0.7567368162332634,0.30596395336197907,0.5350480341108519,-0.5152403956774685,-0.09434739814565661,1.4152576209272343,1.5762912355912626,1.8485849913538972,-1.2193025236940547,0.6782926814119128,0.48771446621320397,-2.6306037748680486,-0.861887317651482,0.23876461220836154,-0.5093381107990704,-1.7985133240200422,-0.8184992006168916,1.3236332619818494,-0.8634469137828804,-0.3441508771562765,-0.6557922302374191,-0.31856455660352606,0.21505450095619044,0.9991167577721716,-1.8376986338419703,0.9521791538817647,0.4069528647535436,-0.5090127749275376,-0.9250234674420852,-1.342942555561692,-0.3537794378875007,-0.05036640102147993,-0.616629217274989,-0.8725023626018876,-1.0495188896064052,-0.22877821102363297,0.9865590695866552,-1.4062290583855805,1.5206824838256243,1.095450025691069,0.05105383688992072,0.11220099684422107,-2.5354372397542346,-0.4950486513687858,1.3570976594544093,-0.697342589632374,1.780134723646888,-1.086675154968666,-0.5742770300421148,-2.8040629887448434,0.3892189887051249,0.3728830274597743,-0.48268704210923175,0.7062350569793479,-0.008679085633387883,-0.12256130794010939,-0.8252821065754918,-0.8292879727563319,0.5159547630363406
10,2,3,7,325,0,9,2,267.0,26.0,58,8,0,1.0,20,156.0,67.0,0, ,-0.7421368622721558,1.7583440004586048,0.5986857858450101,0.1125675914783742,1.1446343592290442,-0.19649896195073951,1.762416598126188,-0.9017886297623623,-1.8823366110837327,-1.0608496667530665,1.0775252460360452,3.0021071245683992,-0.9816288533708067,0.5570658125984693,1.579823529140607,1.1050704990039828,-0.36434579933908184,-0.5378560499815204,0.8830240807221449,1.5615000647715684,-0.9424657548241523,1.0130877960542886,0.14172791469305523,0.7596988445011693,0.16363421250731314,0.37685239754432015,-0.9984728484041474,0.06594980885479312,-0.8359255053443556,-0.3503575023882334,-0.9949884904807259,-0.054821125396962406,0.520129188419949,0.3807410177323251,-0.34226920596457516,-0.7429772157989667,-1.043844491603689,-1.27617335239071,0.43727692125744083,0.5878034834502752,-0.0810505457708001,0.4304917577783019,0.21992607510875445,0.4987516584887552,-0.4195466007799931,0.22102667221580558,1.546177109225437,1.4147194171563329,2.0132273202522972,-0.43332919317853186,0.26749523340001435,0.25834545110441903,-2.2157365098219324,-0.9449950634787794,-0.2612519648877156,-0.3580785428880381,-1.6565115550135414,-0.6515201506274393,1.4267124870705052,-0.6034903338630386,0.5279703793084821,-1.0518865575626357,-0.4818670518534061,0.0027568979766699215,0.9997646677979147,-0.8193857257946233,1.1241097196058816,0.2175696388514664,-0.486493525646789,-0.6830428304170021,-1.2421046791653025,-0.2579693754276334,0.13067572507375275,-0.8838533298236185,-0.6699207839070425,-0.12584641321153356,-0.5538008989191122,0.6861013408452658,-0.9117659446936619,1.0877952993515916,0.8047816032494898,-0.5309604296013863,0.5307033242221043,-1.9405567628366625,0.28552935818994435,1.0550108377594152,-0.771765794342452,1.6208227602316196,-0.6347690435493983,-0.8821960986729801,-2.3592561617805985,0.4782720927110928,0.5616222190331414,-0.45258595147196473,0.8633723029551067,-0.5009071318508699,-0.16982922288120145,-0.27343865090450925,-0.6400944068573994,0.3724463145048352
